zip,url,price_chf,rooms,area_m2,canton
3725,https://www.homegate.ch/louer/4002689973,1850.0,4.5,120.0,BE
3725,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3725,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3725,https://www.homegate.ch/louer/4002687764,1250.0,4.5,,BE
3725,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3725,https://www.homegate.ch/louer/4002748223,1780.0,3.5,80.0,BE
3725,https://www.homegate.ch/louer/4002431528,2050.0,3.5,,BE
3725,https://www.homegate.ch/louer/4002652392,1980.0,5.5,,BE
3725,https://www.homegate.ch/louer/4002229820,1725.0,4.0,96.0,BE
3725,https://www.homegate.ch/louer/4002168817,1735.0,4.0,92.0,BE
3725,https://www.homegate.ch/louer/4002742536,130.0,,,BE
3725,https://www.homegate.ch/louer/4002738561,850.0,2.0,50.0,BE
3725,https://www.homegate.ch/louer/4002707735,2350.0,5.5,135.0,BE
3725,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3725,https://www.homegate.ch/louer/4002738563,550.0,1.5,,BE
3725,https://www.homegate.ch/louer/4002749902,1600.0,3.5,,BE
3725,https://www.homegate.ch/louer/4002653752,1750.0,3.5,80.0,BE
3725,https://www.homegate.ch/louer/4002551501,1750.0,5.5,,BE
3725,https://www.homegate.ch/louer/4002738538,1200.0,4.5,,BE
3752,https://www.homegate.ch/louer/4002645113,1880.0,4.5,99.0,BE
3752,https://www.homegate.ch/louer/4002732014,1880.0,4.5,101.0,BE
3752,https://www.homegate.ch/louer/4002509091,1790.0,4.5,95.0,BE
3752,https://www.homegate.ch/louer/4002704478,75.0,,,BE
3752,https://www.homegate.ch/louer/4002743477,980.0,2.5,47.0,BE
3752,https://www.homegate.ch/louer/4002062017,3790.0,5.5,131.0,BE
3752,https://www.homegate.ch/louer/4002668441,1600.0,2.5,71.0,BE
3752,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3752,https://www.homegate.ch/louer/4002719959,1950.0,3.5,91.0,BE
3752,https://www.homegate.ch/louer/4002746296,1820.0,2.5,65.0,BE
3752,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3752,https://www.homegate.ch/louer/4002524708,1815.0,2.5,64.0,BE
3752,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3752,https://www.homegate.ch/louer/4002717787,1410.0,3.0,61.0,BE
3752,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3752,https://www.homegate.ch/louer/4002342486,2145.0,3.5,86.0,BE
3752,https://www.homegate.ch/louer/4002740099,1910.0,4.5,101.0,BE
3752,https://www.homegate.ch/louer/4002732324,2020.0,4.5,76.0,BE
3752,https://www.homegate.ch/louer/4002723200,1682.0,4.0,83.0,BE
3752,https://www.homegate.ch/louer/4002664768,2205.0,3.5,89.0,BE
3752,https://www.homegate.ch/louer/4002662423,1790.0,4.5,78.0,BE
3752,https://www.homegate.ch/louer/4002505541,1940.0,2.5,104.0,BE
3752,https://www.homegate.ch/louer/4002741272,1510.0,3.5,81.0,BE
3752,https://www.homegate.ch/louer/4002740689,1220.0,3.0,55.0,BE
3752,https://www.homegate.ch/louer/4002740688,1620.0,4.0,77.0,BE
3753,https://www.homegate.ch/louer/4002062017,3790.0,5.5,131.0,BE
3753,https://www.homegate.ch/louer/4002668441,1600.0,2.5,71.0,BE
3753,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3753,https://www.homegate.ch/louer/4002719959,1950.0,3.5,91.0,BE
3753,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3753,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3753,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3753,https://www.homegate.ch/louer/4002732324,2020.0,4.5,76.0,BE
3753,https://www.homegate.ch/louer/4002723200,1682.0,4.0,83.0,BE
3753,https://www.homegate.ch/louer/4002662423,1790.0,4.5,78.0,BE
3753,https://www.homegate.ch/louer/4002505541,1940.0,2.5,104.0,BE
3753,https://www.homegate.ch/louer/4002741272,1510.0,3.5,81.0,BE
3753,https://www.homegate.ch/louer/4002730286,1140.0,2.0,51.0,BE
3753,https://www.homegate.ch/louer/4002726396,2020.0,4.5,76.0,BE
3753,https://www.homegate.ch/louer/4002617671,1455.0,3.5,82.0,BE
3753,https://www.homegate.ch/louer/4002741796,1900.0,3.5,77.0,BE
3753,https://www.homegate.ch/louer/4002724506,1950.0,4.5,140.0,BE
3753,https://www.homegate.ch/louer/4002673361,1985.0,3.5,72.0,BE
3753,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3753,https://www.homegate.ch/louer/4002749239,1810.0,4.5,,BE
3754,https://www.homegate.ch/louer/4002720110,1052.0,1.5,45.0,BE
3754,https://www.homegate.ch/louer/4002720109,1318.0,2.5,86.0,BE
3754,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3754,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3754,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3754,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3754,https://www.homegate.ch/louer/4002732324,2020.0,4.5,76.0,BE
3754,https://www.homegate.ch/louer/4002723200,1682.0,4.0,83.0,BE
3754,https://www.homegate.ch/louer/4002726396,2020.0,4.5,76.0,BE
3754,https://www.homegate.ch/louer/4002724506,1950.0,4.5,140.0,BE
3754,https://www.homegate.ch/louer/4002673361,1985.0,3.5,72.0,BE
3754,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3754,https://www.homegate.ch/louer/4002748897,1790.0,4.5,89.0,BE
3754,https://www.homegate.ch/louer/4002748223,1780.0,3.5,80.0,BE
3754,https://www.homegate.ch/louer/4002630216,2092.0,4.5,75.0,BE
3754,https://www.homegate.ch/louer/4002732491,1580.0,4.0,,BE
3754,https://www.homegate.ch/louer/4002691130,1590.0,3.0,62.0,BE
3754,https://www.homegate.ch/louer/4002707100,1700.0,4.5,90.0,BE
3754,https://www.homegate.ch/louer/4002652392,1980.0,5.5,,BE
3754,https://www.homegate.ch/louer/4002616110,1600.0,3.5,78.0,BE
3754,https://www.homegate.ch/louer/4002593378,1580.0,4.0,70.0,BE
3754,https://www.homegate.ch/louer/4002488203,1590.0,4.5,89.0,BE
3755,https://www.homegate.ch/louer/4002707735,2350.0,5.5,135.0,BE
3755,https://www.homegate.ch/louer/4002653752,1750.0,3.5,80.0,BE
3755,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3755,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3755,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3755,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3755,https://www.homegate.ch/louer/4002724506,1950.0,4.5,140.0,BE
3755,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3755,https://www.homegate.ch/louer/4002748223,1780.0,3.5,80.0,BE
3755,https://www.homegate.ch/louer/4002431528,2050.0,3.5,,BE
3755,https://www.homegate.ch/louer/4002691130,1590.0,3.0,62.0,BE
3755,https://www.homegate.ch/louer/4002652392,1980.0,5.5,,BE
3755,https://www.homegate.ch/louer/4002593378,1580.0,4.0,70.0,BE
3755,https://www.homegate.ch/louer/4002229820,1725.0,4.0,96.0,BE
3755,https://www.homegate.ch/louer/4002168817,1735.0,4.0,92.0,BE
3755,https://www.homegate.ch/louer/4002666672,90.0,1.0,3.0,BE
3755,https://www.homegate.ch/louer/4002645113,1880.0,4.5,99.0,BE
3755,https://www.homegate.ch/louer/4002742536,130.0,,,BE
3755,https://www.homegate.ch/louer/4002732014,1880.0,4.5,101.0,BE
3755,https://www.homegate.ch/louer/4002689973,1850.0,4.5,120.0,BE
3755,https://www.homegate.ch/louer/4002620720,1990.0,4.5,90.0,BE
3755,https://www.homegate.ch/louer/4002509091,1790.0,4.5,95.0,BE
3756,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3756,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3756,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3756,https://www.homegate.ch/louer/4002724506,1950.0,4.5,140.0,BE
3756,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3756,https://www.homegate.ch/louer/4002748223,1780.0,3.5,80.0,BE
3756,https://www.homegate.ch/louer/4002431528,2050.0,3.5,,BE
3756,https://www.homegate.ch/louer/4002652392,1980.0,5.5,,BE
3756,https://www.homegate.ch/louer/4002229820,1725.0,4.0,96.0,BE
3756,https://www.homegate.ch/louer/4002168817,1735.0,4.0,92.0,BE
3756,https://www.homegate.ch/louer/4002645113,1880.0,4.5,99.0,BE
3756,https://www.homegate.ch/louer/4002742536,130.0,,,BE
3756,https://www.homegate.ch/louer/4002732014,1880.0,4.5,101.0,BE
3756,https://www.homegate.ch/louer/4002689973,1850.0,4.5,120.0,BE
3756,https://www.homegate.ch/louer/4002509091,1790.0,4.5,95.0,BE
3756,https://www.homegate.ch/louer/4002749986,1790.0,5.5,105.0,BE
3756,https://www.homegate.ch/louer/4002746648,1790.0,5.5,105.0,BE
3756,https://www.homegate.ch/louer/4002744207,950.0,2.0,,BE
3756,https://www.homegate.ch/louer/4002738561,850.0,2.0,50.0,BE
3756,https://www.homegate.ch/louer/4002720110,1052.0,1.5,45.0,BE
3757,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3757,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3757,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3757,https://www.homegate.ch/louer/4002748223,1780.0,3.5,80.0,BE
3757,https://www.homegate.ch/louer/4002431528,2050.0,3.5,,BE
3757,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3757,https://www.homegate.ch/louer/4002652392,1980.0,5.5,,BE
3757,https://www.homegate.ch/louer/4002229820,1725.0,4.0,96.0,BE
3757,https://www.homegate.ch/louer/4002168817,1735.0,4.0,92.0,BE
3757,https://www.homegate.ch/louer/4002742536,130.0,,,BE
3757,https://www.homegate.ch/louer/4002689973,1850.0,4.5,120.0,BE
3757,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3757,https://www.homegate.ch/louer/4002749986,1790.0,5.5,105.0,BE
3757,https://www.homegate.ch/louer/4002746648,1790.0,5.5,105.0,BE
3757,https://www.homegate.ch/louer/4002744207,950.0,2.0,,BE
3757,https://www.homegate.ch/louer/4002738561,850.0,2.0,50.0,BE
3757,https://www.homegate.ch/louer/4002720110,1052.0,1.5,45.0,BE
3757,https://www.homegate.ch/louer/4002707735,2350.0,5.5,135.0,BE
3757,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3757,https://www.homegate.ch/louer/4002738563,550.0,1.5,,BE
3758,https://www.homegate.ch/louer/4002744207,950.0,2.0,,BE
3758,https://www.homegate.ch/louer/4002062017,3790.0,5.5,131.0,BE
3758,https://www.homegate.ch/louer/4002668441,1600.0,2.5,71.0,BE
3758,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3758,https://www.homegate.ch/louer/4002728784,1780.0,3.5,90.0,BE
3758,https://www.homegate.ch/louer/4002719959,1950.0,3.5,91.0,BE
3758,https://www.homegate.ch/louer/4002746296,1820.0,2.5,65.0,BE
3758,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3758,https://www.homegate.ch/louer/4002524708,1815.0,2.5,64.0,BE
3758,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3758,https://www.homegate.ch/louer/4002717787,1410.0,3.0,61.0,BE
3758,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3758,https://www.homegate.ch/louer/4002342486,2145.0,3.5,86.0,BE
3758,https://www.homegate.ch/louer/4002732324,2020.0,4.5,76.0,BE
3758,https://www.homegate.ch/louer/4002723200,1682.0,4.0,83.0,BE
3758,https://www.homegate.ch/louer/4002664768,2205.0,3.5,89.0,BE
3758,https://www.homegate.ch/louer/4002662423,1790.0,4.5,78.0,BE
3758,https://www.homegate.ch/louer/4002505541,1940.0,2.5,104.0,BE
3758,https://www.homegate.ch/louer/4002741272,1510.0,3.5,81.0,BE
3758,https://www.homegate.ch/louer/4002740689,1220.0,3.0,55.0,BE
3758,https://www.homegate.ch/louer/4002740688,1620.0,4.0,77.0,BE
3762,https://www.homegate.ch/louer/4002749986,1790.0,5.5,105.0,BE
3762,https://www.homegate.ch/louer/4002746648,1790.0,5.5,105.0,BE
3762,https://www.homegate.ch/louer/4002540516,1750.0,4.5,110.0,BE
3762,https://www.homegate.ch/louer/4002716691,1600.0,4.5,,BE
3762,https://www.homegate.ch/louer/4002062017,3790.0,5.5,131.0,BE
3762,https://www.homegate.ch/louer/4002668441,1600.0,2.5,71.0,BE
3762,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3762,https://www.homegate.ch/louer/4002728784,1780.0,3.5,90.0,BE
3762,https://www.homegate.ch/louer/4002719959,1950.0,3.5,91.0,BE
3762,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3762,https://www.homegate.ch/louer/4002746296,1820.0,2.5,65.0,BE
3762,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3762,https://www.homegate.ch/louer/4002524708,1815.0,2.5,64.0,BE
3762,https://www.homegate.ch/louer/4002423084,1520.0,2.0,104.0,BE
3762,https://www.homegate.ch/louer/4002717787,1410.0,3.0,61.0,BE
3762,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3762,https://www.homegate.ch/louer/4002342486,2145.0,3.5,86.0,BE
3762,https://www.homegate.ch/louer/4002732324,2020.0,4.5,76.0,BE
3762,https://www.homegate.ch/louer/4002723200,1682.0,4.0,83.0,BE
3762,https://www.homegate.ch/louer/4002664768,2205.0,3.5,89.0,BE
3762,https://www.homegate.ch/louer/4002662423,1790.0,4.5,78.0,BE
3762,https://www.homegate.ch/louer/4002505541,1940.0,2.5,104.0,BE
3762,https://www.homegate.ch/louer/4002741272,1510.0,3.5,81.0,BE
3762,https://www.homegate.ch/louer/4002740689,1220.0,3.0,55.0,BE
3763,https://www.homegate.ch/louer/4002706974,2500.0,4.5,,BE
3763,https://www.homegate.ch/louer/4002668441,1600.0,2.5,71.0,BE
3763,https://www.homegate.ch/louer/4002728784,1780.0,3.5,90.0,BE
3763,https://www.homegate.ch/louer/4002719959,1950.0,3.5,91.0,BE
3763,https://www.homegate.ch/louer/4002746296,1820.0,2.5,65.0,BE
3763,https://www.homegate.ch/louer/4002524708,1815.0,2.5,64.0,BE
3763,https://www.homegate.ch/louer/4002717787,1410.0,3.0,61.0,BE
3763,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3763,https://www.homegate.ch/louer/4002342486,2145.0,3.5,86.0,BE
3763,https://www.homegate.ch/louer/4002732324,2020.0,4.5,76.0,BE
3763,https://www.homegate.ch/louer/4002723200,1682.0,4.0,83.0,BE
3763,https://www.homegate.ch/louer/4002664768,2205.0,3.5,89.0,BE
3763,https://www.homegate.ch/louer/4002662423,1790.0,4.5,78.0,BE
3763,https://www.homegate.ch/louer/4002505541,1940.0,2.5,104.0,BE
3763,https://www.homegate.ch/louer/4002741272,1510.0,3.5,81.0,BE
3763,https://www.homegate.ch/louer/4002734496,2260.0,4.5,109.0,BE
3763,https://www.homegate.ch/louer/4002730286,1140.0,2.0,51.0,BE
3763,https://www.homegate.ch/louer/4002726396,2020.0,4.5,76.0,BE
3763,https://www.homegate.ch/louer/4002694333,1460.0,3.0,68.0,BE
3763,https://www.homegate.ch/louer/4002617671,1455.0,3.5,82.0,BE
3764,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3764,https://www.homegate.ch/louer/4002724506,1950.0,4.5,140.0,BE
3764,https://www.homegate.ch/louer/4002705190,1840.0,2.5,80.0,BE
3764,https://www.homegate.ch/louer/4002697539,683.0,79.0,,BE
3764,https://www.homegate.ch/louer/4002749719,2120.0,4.5,113.0,BE
3764,https://www.homegate.ch/louer/4002740065,1670.0,3.0,80.0,BE
3764,https://www.homegate.ch/louer/4002712998,1690.0,4.0,78.0,BE
3764,https://www.homegate.ch/louer/4002723285,1290.0,4.5,,BE
3764,https://www.homegate.ch/louer/4002749986,1790.0,5.5,105.0,BE
3764,https://www.homegate.ch/louer/4002746648,1790.0,5.5,105.0,BE
3764,https://www.homegate.ch/louer/4002744207,950.0,2.0,,BE
3764,https://www.homegate.ch/louer/4002734992,990.0,1.5,32.0,BE
3764,https://www.homegate.ch/louer/4002722323,1700.0,3.5,76.0,BE
3764,https://www.homegate.ch/louer/4002720110,1052.0,1.5,45.0,BE
3764,https://www.homegate.ch/louer/4002707735,2350.0,5.5,135.0,BE
3764,https://www.homegate.ch/louer/4002687240,2100.0,3.5,90.0,BE
3764,https://www.homegate.ch/louer/4002661220,1800.0,3.5,95.0,BE
3764,https://www.homegate.ch/louer/4002657520,1800.0,3.5,95.0,BE
3764,https://www.homegate.ch/louer/4002720109,1318.0,2.5,86.0,BE
3764,https://www.homegate.ch/louer/4002673661,1500.0,3.5,100.0,BE
3770,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3770,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3770,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3770,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3770,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3770,https://www.homegate.ch/louer/4002328505,15000.0,6.0,250.0,BE
3770,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3770,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3770,https://www.homegate.ch/louer/4002641507,1500.0,4.0,288.0,BE
3770,https://www.homegate.ch/louer/4002653752,1750.0,3.5,80.0,BE
3770,https://www.homegate.ch/louer/4002743813,1185.0,2.5,55.0,BE
3770,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3771,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3771,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3771,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3771,https://www.homegate.ch/louer/4002431528,2050.0,3.5,,BE
3771,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3771,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3771,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3771,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3771,https://www.homegate.ch/louer/4002641507,1500.0,4.0,288.0,BE
3771,https://www.homegate.ch/louer/4002743813,1185.0,2.5,55.0,BE
3771,https://www.homegate.ch/louer/4002738538,1200.0,4.5,,BE
3771,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3772,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3772,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3772,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3772,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3772,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3772,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3772,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3773,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3773,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3773,https://www.homegate.ch/louer/4002523349,1020.0,2.5,52.0,BE
3773,https://www.homegate.ch/louer/4002431528,2050.0,3.5,,BE
3773,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3773,https://www.homegate.ch/louer/4002689973,1850.0,4.5,120.0,BE
3773,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3773,https://www.homegate.ch/louer/4002738538,1200.0,4.5,,BE
3773,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3776,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3776,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3776,https://www.homegate.ch/louer/4002062195,220000.0,4.5,,BE
3776,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3776,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3776,https://www.homegate.ch/louer/4002328505,15000.0,6.0,250.0,BE
3776,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3776,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3776,https://www.homegate.ch/louer/4002641507,1500.0,4.0,288.0,BE
3776,https://www.homegate.ch/louer/4002743813,1185.0,2.5,55.0,BE
3776,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3777,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3777,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3777,https://www.homegate.ch/louer/4002062195,220000.0,4.5,,BE
3777,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3777,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3777,https://www.homegate.ch/louer/4002328505,15000.0,6.0,250.0,BE
3777,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3777,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3777,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3780,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3780,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3780,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3780,https://www.homegate.ch/louer/4002062195,220000.0,4.5,,BE
3780,https://www.homegate.ch/louer/4002730732,2400.0,4.5,120.0,BE
3780,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3780,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3780,https://www.homegate.ch/louer/4002328505,15000.0,6.0,250.0,BE
3780,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3780,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3781,https://www.homegate.ch/louer/4002722253,2650.0,4.5,120.0,BE
3781,https://www.homegate.ch/louer/4002676055,3500.0,2.5,,BE
3781,https://www.homegate.ch/louer/4002062195,220000.0,4.5,,BE
3781,https://www.homegate.ch/louer/4002741067,1760.0,4.5,72.0,BE
3781,https://www.homegate.ch/louer/4002552858,,83.0,,BE
3781,https://www.homegate.ch/louer/4002328505,15000.0,6.0,250.0,BE
3781,https://www.homegate.ch/louer/4002659902,1830.0,4.5,110.0,BE
3781,https://www.homegate.ch/louer/4002628224,1550.0,3.5,60.0,BE
3781,https://www.homegate.ch/louer/4002198399,,9.0,,BE
3800,https://www.homegate.ch/louer/4002739150,2975.0,4.5,110.0,BE
3800,https://www.homegate.ch/louer/4002731877,1910.0,3.5,80.0,BE
3800,https://www.homegate.ch/louer/4002663911,1480.0,4.5,108.0,BE
3800,https://www.homegate.ch/louer/4002641439,1480.0,4.5,105.0,BE
3800,https://www.homegate.ch/louer/4002707791,2000.0,4.0,80.0,BE
3800,https://www.homegate.ch/louer/4002749947,990.0,2.0,,BE
3803,https://www.homegate.ch/louer/4002747408,2100.0,6.5,160.0,BE
3803,https://www.homegate.ch/louer/4002739150,2975.0,4.5,110.0,BE
3803,https://www.homegate.ch/louer/4002737066,2010.0,4.5,93.0,BE
3803,https://www.homegate.ch/louer/4002671342,550.0,1.0,10.0,BE
3803,https://www.homegate.ch/louer/4002731877,1910.0,3.5,80.0,BE
3803,https://www.homegate.ch/louer/4002724506,1950.0,4.5,140.0,BE
3803,https://www.homegate.ch/louer/4002748152,2500.0,4.5,110.0,BE
3803,https://www.homegate.ch/louer/4002695213,1440.0,2.5,93.0,BE
3803,https://www.homegate.ch/louer/4002719464,5600.0,9.5,310.0,BE
3803,https://www.homegate.ch/louer/4002691130,1590.0,3.0,62.0,BE
3803,https://www.homegate.ch/louer/4002668597,1820.0,2.5,78.0,BE
3803,https://www.homegate.ch/louer/4002739329,1930.0,4.0,85.0,BE
3803,https://www.homegate.ch/louer/4002712354,1840.0,3.5,,BE
3803,https://www.homegate.ch/louer/4002698905,1790.0,3.5,90.0,BE
3803,https://www.homegate.ch/louer/4002593378,1580.0,4.0,70.0,BE
3803,https://www.homegate.ch/louer/4002588094,950.0,72.0,,BE
3803,https://www.homegate.ch/louer/4002723016,3950.0,5.5,150.0,BE
3803,https://www.homegate.ch/louer/4002666672,90.0,1.0,3.0,BE
3803,https://www.homegate.ch/louer/4002731732,2270.0,4.5,,BE
3803,https://www.homegate.ch/louer/4002645113,1880.0,4.5,99.0,BE
3804,https://www.homegate.ch/louer/4002739150,4420.0,7.5,160.0,BE
3804,https://www.homegate.ch/louer/4002731877,2840.0,6.5,154.0,BE
3804,https://www.homegate.ch/louer/4002748152,3720.0,7.5,160.0,BE
3804,https://www.homegate.ch/louer/4002695213,2130.0,4.5,179.0,BE
3804,https://www.homegate.ch/louer/4002719464,8330.0,14.5,450.0,BE
3804,https://www.homegate.ch/louer/4002698905,2650.0,6.5,173.0,BE
3804,https://www.homegate.ch/louer/4002448805,2750.0,10.5,170.0,BE
3804,https://www.homegate.ch/louer/4002723016,5870.0,8.5,220.0,BE
3804,https://www.homegate.ch/louer/4002663271,3770.0,7.5,,BE
3804,https://www.homegate.ch/louer/4002731732,3370.0,7.5,,BE
3804,https://www.homegate.ch/louer/4002714607,2430.0,7.5,170.0,BE
3804,https://www.homegate.ch/louer/4002546898,2490.0,6.5,141.0,BE
3804,https://www.homegate.ch/louer/4002738818,2450.0,6.5,150.0,BE
3804,https://www.homegate.ch/louer/4002740459,2640.0,4.5,135.0,BE
3804,https://www.homegate.ch/louer/4002729412,2920.0,6.5,140.0,BE
3804,https://www.homegate.ch/louer/4002729208,2920.0,6.5,140.0,BE
3804,https://www.homegate.ch/louer/4002743494,2820.0,7.5,191.0,BE
3804,https://www.homegate.ch/louer/4002738653,1930.0,3.0,93.0,BE
3804,https://www.homegate.ch/louer/4002732140,2950.0,6.5,140.0,BE
3804,https://www.homegate.ch/louer/4002710595,3490.0,7.5,,BE
3805,https://www.homegate.ch/louer/4002683865,2100.0,4.5,,BE
3805,https://www.homegate.ch/louer/4002729502,2100.0,4.5,110.0,BE
3805,https://www.homegate.ch/louer/4002739150,2975.0,4.5,110.0,BE
3805,https://www.homegate.ch/louer/4002731877,1910.0,3.5,80.0,BE
3805,https://www.homegate.ch/louer/4002748152,2500.0,4.5,110.0,BE
3805,https://www.homegate.ch/louer/4002731732,2270.0,4.5,,BE
3805,https://www.homegate.ch/louer/4002743494,1900.0,4.5,99.0,BE
3805,https://www.homegate.ch/louer/4002663911,1480.0,4.5,108.0,BE
3805,https://www.homegate.ch/louer/4002641439,1480.0,4.5,105.0,BE
3805,https://www.homegate.ch/louer/4002707791,2000.0,4.0,80.0,BE
3805,https://www.homegate.ch/louer/4002683893,650.0,10.0,,BE
3805,https://www.homegate.ch/louer/4002749947,990.0,2.0,,BE
3806,https://www.homegate.ch/louer/4002731732,2270.0,4.5,,BE
3806,https://www.homegate.ch/louer/4002743494,1900.0,4.5,99.0,BE
3806,https://www.homegate.ch/louer/4002739150,2975.0,4.5,110.0,BE
3806,https://www.homegate.ch/louer/4002731877,1910.0,3.5,80.0,BE
3806,https://www.homegate.ch/louer/4002663271,2540.0,4.5,,BE
3806,https://www.homegate.ch/louer/4002639698,2990.0,4.5,117.0,BE
